window_start,A-2,A-3,B-1,B-3,C-1,C-3
2016-08-31 05:20:00,50.6525,0,0,0,0,0
2016-08-31 05:40:00,45.7600,66.7500,0,111.2700,0,0
2016-08-31 06:00:00,49.3760,188.5800,0,0,0,0
2016-08-31 06:20:00,54.8300,130.5400,0,129.9200,0,0
2016-08-31 06:40:00,72.2340,75.5400,232.2400,88.1900,0,0
2016-08-31 07:00:00,65.8100,115.0400,142.5900,0,0,0
2016-08-31 07:20:00,63.9200,187.8325,123.0300,0,0,0
2016-08-31 07:40:00,101.6525,681.5200,0,94.9550,0,0
2016-08-31 08:00:00,85.4582,302.9750,0,93.5150,175.8000,0
2016-08-31 08:20:00,122.4367,806.3080,0,99.6300,0,174.6000
2016-08-31 08:40:00,173.1344,232.5433,0,84.1950,157.4100,0
2016-08-31 09:00:00,64.1700,425.8650,133.7050,132.2100,0,0
2016-08-31 09:20:00,223.6515,298.7260,0,76.2950,0,0
2016-08-31 09:40:00,122.4660,104.0960,0,0,186.0200,0
2016-08-31 10:00:00,64.1667,121.4080,0,0,0,0
2016-08-31 10:20:00,44.3771,133.7129,91.4150,131.9600,0,212.8300
2016-08-31 10:40:00,63.8009,82.7467,0,53.3100,0,0
2016-08-31 11:00:00,63.6138,84.7100,99.4900,60.4300,181.7900,261.4100
2016-08-31 11:20:00,43.4350,90.8417,0,80.5700,0,0
2016-08-31 11:40:00,38.1300,92.7800,87.7300,102.9550,0,0
2016-08-31 12:00:00,43.3950,76.1100,72.0300,80.9800,0,0
2016-08-31 12:20:00,54.7550,75.7350,0,86.4250,0,0
2016-08-31 12:40:00,61.0133,90.7200,0,98.8200,0,170.8600
2016-08-31 13:00:00,43.3025,73.5983,116.5500,107.9250,0,0
2016-08-31 13:20:00,76.2944,65.6800,0,97.2033,235.3400,0
2016-08-31 13:40:00,60.1850,137.9875,0,53.5200,0,0
2016-08-31 14:00:00,54.5667,87.2633,89.3750,111.1450,0,136.3300
2016-08-31 14:20:00,49.8320,116.9400,0,103.8600,0,0
2016-08-31 14:40:00,0,121.6200,128.1500,0,167.6800,0
2016-08-31 15:00:00,67.7500,86.2200,103.8150,0,0,0
2016-08-31 15:20:00,47.3217,83.8950,0,56.3800,232.7600,0
2016-08-31 15:40:00,48.9167,97.0850,0,48.5500,0,0
2016-08-31 16:00:00,78.9886,66.0050,117.9000,49.6100,0,0
2016-08-31 16:20:00,70.5762,91.1400,0,0,0,0
2016-08-31 16:40:00,52.5967,220.9067,0,0,0,0
2016-08-31 17:00:00,61.7760,116.4600,0,0,0,0
2016-08-31 17:20:00,58.8200,87.9500,69.0000,75.9800,0,0
2016-08-31 17:40:00,50.7520,87.2600,97.5600,0,0,0
2016-08-31 18:00:00,211.0257,0,0,106.0500,123.3500,0
2016-08-31 18:20:00,53.6329,255.0600,0,0,0,0
2016-08-31 18:40:00,48.8300,76.6250,0,164.8200,0,0
2016-08-31 19:00:00,61.8733,101.9350,0,86.5700,208.5900,0
2016-08-31 19:20:00,67.7038,70.1300,0,0,0,98.5200
2016-08-31 19:40:00,64.9450,71.8800,0,77.5800,0,0
2016-08-31 20:00:00,42.2500,71.0900,0,51.5900,0,0
2016-08-31 20:20:00,0,183.9000,0,0,0,161.5900
2016-08-31 20:40:00,42.2400,83.8250,141.2800,93.3000,156.8900,0
2016-08-31 21:00:00,62.8167,65.4200,0,0,175.1400,0
2016-08-31 21:20:00,62.9250,0,123.0300,0,0,0
2016-08-31 21:40:00,50.2175,0,0,0,0,0
2016-08-31 22:00:00,46.9200,0,0,0,0,0
2016-08-31 22:20:00,47.7233,77.4800,0,0,0,0
2016-08-31 22:40:00,0,160.0800,0,0,0,0
2016-08-31 23:00:00,48.5200,82.8200,0,0,0,0
2016-08-31 23:20:00,0,146.4900,0,0,0,0
2016-09-01 00:00:00,80.1300,108.7100,0,79.0100,127.5100,0
2016-09-01 00:20:00,63.7733,105.1600,129.5600,89.0550,160.4400,0
2016-09-01 00:40:00,42.6500,75.2600,0,0,140.5100,0
2016-09-01 01:00:00,31.4650,0,0,0,0,0
2016-09-01 01:20:00,49.8300,0,0,0,0,0
2016-09-01 02:00:00,0,0,109.3800,0,108.4500,0
2016-09-01 02:20:00,0,76.0800,0,0,196.9700,0
2016-09-01 03:00:00,40.4200,0,0,55.3700,0,0
2016-09-01 03:40:00,38.8400,0,0,0,0,0
2016-09-01 04:00:00,59.9400,0,0,0,0,0
2016-09-01 04:20:00,53.8500,86.3200,162.9200,0,125.0400,0
2016-09-01 04:40:00,34.1000,89.5900,0,74.3600,0,0
2016-09-01 05:00:00,46.3400,115.6000,101.6900,0,135.9900,0
2016-09-01 05:20:00,46.4700,168.5300,0,74.0350,0,0
2016-09-01 05:40:00,46.3014,57.8700,0,47.7967,176.6700,0
2016-09-01 06:00:00,79.8020,70.7500,137.4800,0,154.7800,0
2016-09-01 06:20:00,48.1933,115.4100,135.2100,94.9300,0,0
2016-09-01 06:40:00,67.2189,48.4950,136.8200,94.9900,158.7225,121.0100
2016-09-01 07:00:00,78.1687,205.5067,86.1300,97.8300,155.9675,0
2016-09-01 07:20:00,102.5109,91.3450,83.9000,142.2800,203.4933,0
2016-09-01 07:40:00,56.7692,85.1857,87.3350,114.1400,194.6320,0
2016-09-01 08:00:00,65.8086,95.4900,92.6800,0,182.2425,0
2016-09-01 08:20:00,109.0068,126.4900,111.2100,120.1867,160.0450,153.1800
2016-09-01 08:40:00,125.4915,93.6917,102.1950,101.4900,180.2914,0
2016-09-01 09:00:00,64.4994,99.3367,113.5950,77.5525,183.9643,0
2016-09-01 09:20:00,88.6322,83.2467,122.0820,0,204.4283,0
2016-09-01 09:40:00,57.1800,93.7233,98.3900,108.6500,152.5683,0
2016-09-01 10:00:00,45.7327,94.4567,118.9750,75.4050,202.4817,0
2016-09-01 10:20:00,65.4622,111.2900,133.0100,147.7600,199.5475,131.7800
2016-09-01 10:40:00,48.6638,117.7567,125.9400,106.1000,0,0
2016-09-01 11:00:00,50.5780,97.5333,0,90.9000,130.6220,0
2016-09-01 11:20:00,42.7733,91.8533,111.8200,0,205.1200,0
2016-09-01 11:40:00,48.2829,77.0300,72.4067,0,151.5900,0
2016-09-01 12:00:00,82.6100,82.5186,81.0800,0,123.6350,0
2016-09-01 12:20:00,88.8863,0,67.7500,0,0,0
2016-09-01 12:40:00,52.0178,89.4550,0,50.7700,184.8300,153.0700
2016-09-01 13:00:00,55.8475,89.8700,196.9350,0,175.7200,0
2016-09-01 13:20:00,64.4140,87.7800,94.4000,117.5650,145.8000,0
2016-09-01 13:40:00,50.2680,90.8000,118.4900,86.8800,160.9300,0
2016-09-01 14:00:00,48.7633,82.1143,0,91.8933,159.6500,121.4200
2016-09-01 14:20:00,63.9400,125.6550,112.6075,86.2000,194.3400,0
2016-09-01 14:40:00,51.6640,90.6700,96.0300,55.3300,163.3000,0
2016-09-01 15:00:00,45.7650,0,0,87.2850,0,171.3500
2016-09-01 15:20:00,57.2800,96.4650,74.1800,0,0,0
2016-09-01 15:40:00,61.5650,87.0800,0,74.1450,0,226.1800
2016-09-01 16:00:00,53.8933,93.8887,102.1600,78.4850,232.9200,0
2016-09-01 16:20:00,65.2450,79.9480,101.8950,0,230.5200,0
2016-09-01 16:40:00,38.7963,94.7900,0,0,169.5600,0
2016-09-01 17:00:00,51.5120,89.6333,82.5900,110.7200,254.0933,0
2016-09-01 17:20:00,59.3012,73.0850,0,0,144.8400,0
2016-09-01 17:40:00,72.7375,79.5700,85.0533,0,0,0
2016-09-01 18:00:00,44.5329,0,0,107.1300,0,0
2016-09-01 18:20:00,46.6100,82.0700,0,0,0,0
2016-09-01 18:40:00,40.7967,106.1800,127.5600,101.0600,167.1300,0
2016-09-01 19:00:00,83.4233,118.2867,87.0600,0,126.6250,192.4300
2016-09-01 19:20:00,52.8640,60.3567,0,0,0,0
2016-09-01 19:40:00,49.9700,129.5667,0,84.8400,206.1700,0
2016-09-01 20:00:00,72.4500,88.9633,122.5800,0,149.8600,0
2016-09-01 20:20:00,27.9950,108.5400,0,48.8700,152.7800,0
2016-09-01 20:40:00,57.4667,73.9700,112.4400,0,0,0
2016-09-01 21:00:00,48.6725,112.0100,120.2600,0,0,0
2016-09-01 21:20:00,44.3300,73.5233,0,79.0600,0,0
2016-09-01 21:40:00,48.1100,0,0,0,0,0
2016-09-01 22:00:00,51.6600,86.0400,0,0,0,0
2016-09-01 22:20:00,0,0,0,0,112.9800,0
2016-09-01 22:40:00,58.1400,27.3600,111.8000,0,0,0
2016-09-01 23:00:00,0,83.2700,0,0,0,0
2016-09-01 23:20:00,35.4000,0,0,0,0,0
2016-09-02 00:00:00,76.9567,0,90.9000,78.4000,165.8400,0
2016-09-02 00:20:00,0,94.8733,65.7300,0,0,0
2016-09-02 00:40:00,49.3400,160.2300,83.5700,101.6500,0,0
2016-09-02 01:00:00,0,109.2000,0,40.9000,170.4700,0
2016-09-02 01:20:00,0,83.9300,0,68.4200,0,0
2016-09-02 02:00:00,73.4500,0,0,0,0,0
2016-09-02 02:20:00,0,90.8200,0,0,0,0
2016-09-02 02:40:00,0,171.9900,0,0,0,0
2016-09-02 03:00:00,49.7550,0,0,145.1100,0,0
2016-09-02 03:20:00,0,0,0,77.7500,0,0
2016-09-02 03:40:00,0,0,150.2700,0,0,0
2016-09-02 04:00:00,170.9950,82.2400,0,0,0,0
2016-09-02 04:20:00,31.3500,23.6300,0,0,0,0
2016-09-02 04:40:00,66.6950,90.7150,0,118.4100,0,0
2016-09-02 05:00:00,39.2600,0,77.4500,0,147.4000,0
2016-09-02 05:20:00,42.6175,95.5050,0,0,0,0
2016-09-02 05:40:00,42.0100,77.5200,0,0,0,0
2016-09-02 06:00:00,77.7467,119.1000,131.5700,0,223.9400,0
2016-09-02 06:20:00,55.6854,89.0733,97.9700,0,112.9850,0
2016-09-02 06:40:00,64.5983,97.8800,99.7680,105.2100,118.7300,0
2016-09-02 07:00:00,55.7744,119.2243,0,119.7133,198.2875,0
2016-09-02 07:20:00,81.1933,88.7133,0,60.7700,189.9250,0
2016-09-02 07:40:00,80.4700,88.4525,100.3700,58.4700,168.2250,0
2016-09-02 08:00:00,76.2830,78.0500,422.2500,86.8800,207.2167,142.2400
2016-09-02 08:20:00,114.3243,98.9870,135.5540,105.6300,185.0800,0
2016-09-02 08:40:00,89.9028,89.5680,120.3820,134.5100,184.9200,0
2016-09-02 09:00:00,94.4535,94.6592,154.3733,0,314.1200,0
2016-09-02 09:20:00,78.8800,91.6080,0,70.9800,160.2240,0
2016-09-02 09:40:00,114.1289,103.3429,0,90.4000,158.1557,0
2016-09-02 10:00:00,67.7840,91.5300,92.7400,68.4000,170.8375,0
2016-09-02 10:20:00,91.8385,91.5480,123.9000,75.4900,165.9667,0
2016-09-02 10:40:00,62.6300,74.4475,109.1100,79.5950,183.0200,0
2016-09-02 11:00:00,47.8140,383.3967,0,118.3400,185.1575,0
2016-09-02 11:20:00,41.8800,82.0000,0,132.7700,176.3600,0
2016-09-02 11:40:00,42.6740,73.3900,0,0,181.0533,0
2016-09-02 12:00:00,31.5200,74.9425,0,81.1800,130.7650,0
2016-09-02 12:20:00,55.1800,83.9233,95.6100,66.5100,0,0
2016-09-02 12:40:00,58.6564,71.1050,95.2300,102.2500,123.3000,0
2016-09-02 13:00:00,67.6400,91.2925,0,68.5500,172.2067,0
2016-09-02 13:20:00,62.7862,83.5600,171.9000,83.5700,156.5450,0
2016-09-02 13:40:00,112.7250,87.5950,108.7133,90.2125,127.9850,0
2016-09-02 14:00:00,167.2850,110.2067,112.3200,80.6750,186.1800,0
2016-09-02 14:20:00,51.1525,80.4567,133.0300,86.7700,140.1100,0
2016-09-02 14:40:00,37.2300,78.2000,0,83.2400,164.6100,0
2016-09-02 15:00:00,48.5850,78.7200,0,72.9250,0,158.0500
2016-09-02 15:20:00,73.8950,70.2000,0,145.6700,0,0
2016-09-02 15:40:00,49.2367,94.4700,153.9300,0,183.6200,0
2016-09-02 16:00:00,57.8100,71.8300,105.2100,113.5600,152.1000,0
2016-09-02 16:20:00,68.8660,76.8733,0,132.2700,219.2700,0
2016-09-02 16:40:00,52.2783,71.8200,0,66.8500,169.2433,0
2016-09-02 17:00:00,100.4000,69.7300,0,72.2100,0,0
2016-09-02 17:20:00,87.2050,82.4450,0,80.5600,0,0
2016-09-02 17:40:00,66.1450,72.2900,0,113.8300,135.8750,0
2016-09-02 18:00:00,72.8178,96.8000,121.8100,111.2700,160.0100,0
2016-09-02 18:20:00,32.1800,114.2620,0,0,131.6600,0
2016-09-02 18:40:00,58.1500,0,0,124.4850,196.8700,0
2016-09-02 19:00:00,97.0140,0,105.2900,81.4900,194.6100,0
2016-09-02 19:20:00,55.3100,0,0,0,292.4167,0
2016-09-02 19:40:00,0,89.6100,107.7200,159.7200,160.5000,0
2016-09-02 20:00:00,113.7900,94.1550,0,0,0,132.8800
2016-09-02 20:20:00,58.8150,0,161.6700,0,0,0
2016-09-02 20:40:00,74.7200,107.0200,87.0800,42.7800,0,0
2016-09-02 21:00:00,69.3800,109.0000,0,0,0,0
2016-09-02 21:20:00,0,100.5700,323.7700,0,0,125.6000
2016-09-02 21:40:00,106.9500,0,0,0,0,0
2016-09-02 22:00:00,59.2000,0,0,51.2100,0,0
2016-09-02 22:40:00,0,70.9200,91.2500,0,0,0
2016-09-02 23:00:00,0,0,83.4600,0,0,0
2016-09-02 23:20:00,0,0,0,0,204.9100,0
2016-09-02 23:40:00,108.5400,0,0,0,0,0
2016-09-03 00:00:00,65.7600,82.6200,115.1400,87.4350,137.9400,0
2016-09-03 00:20:00,0,98.7700,0,0,0,196.9900
2016-09-03 00:40:00,111.0700,0,116.9800,38.1800,0,0
2016-09-03 01:00:00,0,0,0,0,133.3200,0
2016-09-03 01:20:00,0,0,100.5200,0,0,0
2016-09-03 01:40:00,0,0,68.6900,0,0,0
2016-09-03 02:00:00,0,136.9500,90.3100,116.7500,0,0
2016-09-03 02:40:00,134.9200,0,0,27.3700,131.4300,0
2016-09-03 03:00:00,0,0,0,103.0300,0,0
2016-09-03 03:20:00,44.6000,0,0,78.2100,0,0
2016-09-03 04:00:00,191.4000,0,0,0,0,0
2016-09-03 04:20:00,308.4200,0,88.5700,55.9850,0,0
2016-09-03 04:40:00,39.2350,99.1500,0,0,0,0
2016-09-03 05:00:00,35.8000,0,93.0600,104.1900,0,0
2016-09-03 05:20:00,50.4400,0,0,0,0,0
2016-09-03 05:40:00,32.7100,77.0500,109.1900,0,111.3300,0
2016-09-03 06:00:00,45.8483,0,0,0,144.5600,0
2016-09-03 06:20:00,59.8183,120.5800,107.3400,171.3100,0,0
2016-09-03 06:40:00,80.1500,104.6850,72.0933,120.5500,0,0
2016-09-03 07:00:00,70.9625,102.2933,121.4350,115.8400,159.1875,0
2016-09-03 07:20:00,67.4900,94.4580,109.9725,0,138.4700,0
2016-09-03 07:40:00,63.8643,155.5125,101.8950,129.8300,168.7667,187.8800
2016-09-03 08:00:00,72.8825,100.7733,184.1000,93.9900,0,0
2016-09-03 08:20:00,62.6100,87.2725,114.6850,0,158.6250,0
2016-09-03 08:40:00,75.2946,100.2000,103.8780,91.1600,167.6200,0
2016-09-03 09:00:00,71.5387,93.5425,86.6700,93.8500,180.1157,125.5200
2016-09-03 09:20:00,100.2862,88.3533,142.3700,115.2250,166.1000,129.3500
2016-09-03 09:40:00,84.7479,80.5000,0,88.1650,162.4450,0
2016-09-03 10:00:00,192.9688,89.6500,133.3033,83.9750,160.3800,0
2016-09-03 10:20:00,86.5567,103.7575,177.2300,82.6200,212.7800,0
2016-09-03 10:40:00,45.0900,96.5400,0,91.7167,211.7467,0
2016-09-03 11:00:00,54.1300,60.2300,0,0,143.3267,0
2016-09-03 11:20:00,68.6400,96.3000,100.5450,55.7600,146.6300,0
2016-09-03 11:40:00,62.1400,103.5000,97.1800,69.9800,0,0
2016-09-03 12:00:00,61.3060,85.2800,0,71.2700,195.7100,114.3600
2016-09-03 12:20:00,41.4800,78.7000,82.0233,0,179.8400,138.6400
2016-09-03 12:40:00,32.8900,111.1350,0,92.8500,178.4550,0
2016-09-03 13:00:00,74.9920,128.2333,0,53.2500,157.4800,217.8800
2016-09-03 13:20:00,63.1175,68.4000,0,85.6067,251.4600,0
2016-09-03 13:40:00,74.2500,56.1100,112.0200,0,0,0
2016-09-03 14:00:00,63.5486,89.9400,116.5900,0,155.0450,132.2900
2016-09-03 14:20:00,42.7871,83.7900,109.7250,60.3450,0,0
2016-09-03 14:40:00,58.0350,118.2500,125.6300,117.9600,132.0300,0
2016-09-03 15:00:00,46.8700,0,94.6900,0,0,0
2016-09-03 15:20:00,434.5200,0,84.6100,100.3600,173.0600,0
2016-09-03 15:40:00,66.5200,92.9700,0,0,145.7600,342.0700
2016-09-03 16:00:00,72.8600,108.7675,141.5700,76.0100,0,0
2016-09-03 16:20:00,47.7833,193.8167,61.8600,0,0,0
2016-09-03 16:40:00,35.4825,63.0100,0,96.3200,119.5200,157.0900
2016-09-03 17:00:00,52.5350,0,0,74.3900,142.4800,0
2016-09-03 17:20:00,55.8700,79.2900,0,0,156.0150,0
2016-09-03 17:40:00,48.2150,0,0,93.3700,114.9000,0
2016-09-03 18:00:00,55.8775,0,0,74.9150,0,0
2016-09-03 18:20:00,59.8225,0,104.6100,0,193.9600,0
2016-09-03 18:40:00,53.4350,81.6200,101.2800,0,169.2700,0
2016-09-03 19:00:00,0,0,103.7600,0,0,0
2016-09-03 19:20:00,54.3050,109.3200,0,0,0,0
2016-09-03 19:40:00,45.6750,124.1100,0,0,0,0
2016-09-03 20:00:00,20.0800,0,0,124.4367,0,167.1600
2016-09-03 20:20:00,47.2350,76.9700,86.0000,0,0,0
2016-09-03 20:40:00,78.6200,125.2400,0,0,0,0
2016-09-03 21:00:00,0,0,0,0,124.9200,0
2016-09-03 21:20:00,56.2800,108.8950,94.3900,0,0,107.3600
2016-09-03 21:40:00,35.5100,0,0,0,0,0
2016-09-03 22:00:00,0,53.1650,93.4600,118.2900,0,0
2016-09-03 22:20:00,32.5100,106.4500,0,50.3200,0,0
2016-09-03 22:40:00,54.3100,0,0,0,178.7000,0
2016-09-03 23:00:00,77.7700,108.1850,0,0,0,0
2016-09-03 23:20:00,55.7800,0,0,0,0,0
2016-09-03 23:40:00,45.2100,0,0,63.1000,0,0
2016-09-04 00:00:00,0,75.4950,0,0,0,0
2016-09-04 00:20:00,0,0,0,44.4100,0,0
2016-09-04 00:40:00,0,94.1300,0,0,149.2000,0
2016-09-04 01:00:00,0,0,0,0,153.8400,0
2016-09-04 01:20:00,47.4100,0,0,0,0,0
2016-09-04 02:00:00,52.0967,128.9200,0,0,0,0
2016-09-04 03:20:00,59.4000,0,0,0,0,0
2016-09-04 04:20:00,0,82.8400,0,0,0,0
2016-09-04 04:40:00,0,91.8900,0,0,0,0
2016-09-04 05:00:00,37.4067,0,0,162.6000,0,0
2016-09-04 05:20:00,54.4400,0,0,0,0,0
2016-09-04 05:40:00,50.8300,0,0,0,0,0
2016-09-04 06:00:00,0,0,0,0,124.7400,0
2016-09-04 06:20:00,68.1250,134.1900,0,151.0400,0,0
2016-09-04 06:40:00,72.6280,0,129.4600,47.7800,0,0
2016-09-04 07:00:00,53.3733,69.0800,124.8800,0,0,0
2016-09-04 07:20:00,56.0350,87.0600,94.8450,103.0700,159.7300,0
2016-09-04 07:40:00,33.3400,89.8900,0,0,0,0
2016-09-04 08:00:00,74.3822,91.3900,104.8700,0,166.7075,0
2016-09-04 08:20:00,56.8000,95.2900,93.6000,0,172.1900,0
2016-09-04 08:40:00,57.5711,81.4550,88.3200,67.4175,127.7500,0
2016-09-04 09:00:00,59.0150,83.3340,0,86.0967,0,0
2016-09-04 09:20:00,60.8143,109.3871,116.8620,86.9650,122.4100,0
2016-09-04 09:40:00,58.4450,70.5333,125.1950,86.7200,129.9750,156.9300
2016-09-04 10:00:00,113.0767,69.3650,0,0,137.3900,131.5600
2016-09-04 10:20:00,73.2533,112.6400,99.2800,0,157.9575,0
2016-09-04 10:40:00,123.5333,95.4200,0,0,160.4300,0
2016-09-04 11:00:00,62.0850,84.1388,0,0,143.3600,130.9200
2016-09-04 11:20:00,52.0400,133.4700,0,0,122.5500,0
2016-09-04 11:40:00,86.5650,85.7000,93.4000,0,0,290.9450
2016-09-04 12:00:00,48.6360,115.6400,116.5600,72.6400,147.3900,0
2016-09-04 12:20:00,66.1200,26.6200,100.2400,58.1800,145.0833,0
2016-09-04 12:40:00,31.4700,95.7960,0,0,127.0400,0
2016-09-04 13:00:00,61.5200,100.9800,0,0,134.0100,0
2016-09-04 13:20:00,112.0200,111.7600,0,96.7400,0,0
2016-09-04 13:40:00,49.0662,90.5675,76.3550,89.0300,0,0
2016-09-04 14:00:00,54.0460,93.4800,110.6200,0,0,0
2016-09-04 14:20:00,49.4500,25.2100,76.9700,99.9150,145.3550,280.2900
2016-09-04 14:40:00,106.0450,124.3000,0,0,129.3150,0
2016-09-04 15:00:00,59.8575,78.0200,116.0200,72.8500,120.6050,0
2016-09-04 15:20:00,51.5567,93.0467,0,0,0,0
2016-09-04 15:40:00,92.2650,87.6900,0,0,0,0
2016-09-04 16:00:00,35.5000,120.8067,0,0,0,133.3600
2016-09-04 16:20:00,53.5233,98.6750,111.2100,0,0,0
2016-09-04 16:40:00,21.9700,0,0,0,0,0
2016-09-04 17:00:00,61.1467,83.5900,0,0,189.3200,147.0200
2016-09-04 17:20:00,41.2900,72.3600,0,0,0,0
2016-09-04 17:40:00,21.4500,0,0,49.2900,0,0
2016-09-04 18:00:00,41.5000,0,130.1600,0,153.8800,0
2016-09-04 18:20:00,62.7133,0,0,0,0,198.8400
2016-09-04 18:40:00,100.2067,0,0,0,161.0000,0
2016-09-04 19:00:00,41.6700,0,0,48.2000,0,0
2016-09-04 19:20:00,66.7200,97.7900,0,0,0,0
2016-09-04 19:40:00,56.7000,87.7100,0,0,0,0
2016-09-04 20:00:00,79.8200,37.1500,113.5600,0,0,0
2016-09-04 20:20:00,53.1233,0,0,0,0,0
2016-09-04 20:40:00,54.6500,0,0,0,0,0
2016-09-04 21:00:00,16.7900,0,0,0,0,0
2016-09-04 21:20:00,93.1000,0,0,0,0,0
2016-09-04 21:40:00,46.4500,0,0,0,0,0
2016-09-04 22:00:00,55.0400,0,0,0,183.1400,0
2016-09-04 22:20:00,0,101.8100,0,61.6750,0,0
2016-09-04 22:40:00,34.5500,217.0700,0,0,0,0
2016-09-04 23:00:00,44.3400,95.3700,122.9600,0,0,0
2016-09-04 23:20:00,21.4500,0,0,0,306.5900,0
2016-09-05 00:00:00,0,0,0,48.6800,0,0
2016-09-05 01:00:00,0,0,0,0,120.1100,0
2016-09-05 02:00:00,0,107.2800,170.1500,0,0,0
2016-09-05 02:20:00,50.9750,0,0,0,0,0
2016-09-05 03:40:00,206.1200,0,0,0,0,0
2016-09-05 04:20:00,0,0,0,53.7800,0,0
2016-09-05 04:40:00,0,0,0,65.9700,0,0
2016-09-05 05:00:00,0,91.7900,90.6300,0,0,0
2016-09-05 05:20:00,864.5200,0,0,0,0,0
2016-09-05 05:40:00,50.2950,0,0,0,160.2200,0
2016-09-05 06:00:00,41.6950,102.7300,0,0,0,0
2016-09-05 06:20:00,55.3667,0,0,59.8200,137.5250,0
2016-09-05 06:40:00,50.4867,67.7000,185.4700,0,0,0
2016-09-05 07:00:00,42.7600,83.4050,98.2000,87.4800,187.3350,0
2016-09-05 07:20:00,41.4700,97.7700,81.7700,85.8700,168.8500,0
2016-09-05 07:40:00,54.8160,76.0350,0,112.1200,166.3800,0
2016-09-05 08:00:00,54.1950,90.5900,86.9600,107.2900,116.3400,0
2016-09-05 08:20:00,55.0887,71.8400,75.3233,48.5800,121.1900,0
2016-09-05 08:40:00,130.0617,93.7500,115.1000,87.4250,134.5467,0
2016-09-05 09:00:00,54.6450,112.1300,97.3800,57.6933,0,0
2016-09-05 09:20:00,40.5000,0,93.4800,68.4600,144.7500,0
2016-09-05 09:40:00,0,0,83.8400,72.2450,132.1600,0
2016-09-05 10:00:00,80.9425,176.0740,109.2400,0,0,0
2016-09-05 10:20:00,53.4980,87.2250,81.1200,36.8500,0,0
2016-09-05 10:40:00,64.0675,94.6900,84.8100,0,197.4300,0
2016-09-05 11:00:00,43.5367,0,86.9650,55.5800,122.4000,0
2016-09-05 11:20:00,112.1700,0,160.6400,75.7800,0,0
2016-09-05 11:40:00,42.6100,0,68.2500,59.5300,111.3400,0
2016-09-05 12:00:00,38.7233,82.2000,144.5600,0,196.4650,0
2016-09-05 12:20:00,88.3750,120.5700,102.9833,50.4700,0,0
2016-09-05 12:40:00,48.4350,217.5100,96.9100,104.4500,128.7233,0
2016-09-05 13:00:00,17.5900,0,72.9050,77.9300,0,0
2016-09-05 13:20:00,57.1280,116.4200,85.7800,0,0,0
2016-09-05 13:40:00,49.8100,0,95.8150,87.7450,0,0
2016-09-05 14:00:00,20.8400,40.8700,105.8100,66.6350,161.0000,0
2016-09-05 14:20:00,93.9450,162.8650,0,70.7900,163.6450,0
2016-09-05 14:40:00,56.9733,0,0,126.8900,159.0600,0
2016-09-05 15:00:00,36.3675,87.1100,100.4133,86.1850,183.8300,0
2016-09-05 15:20:00,49.0300,75.1250,80.7200,0,0,0
2016-09-05 15:40:00,63.3050,90.0100,109.8800,0,0,0
2016-09-05 16:00:00,40.8233,110.3933,89.6700,72.0300,177.7250,0
2016-09-05 16:20:00,61.4800,76.9167,93.6700,0,0,0
2016-09-05 16:40:00,37.6420,96.2600,0,94.8600,139.4167,0
2016-09-05 17:00:00,64.5750,92.8300,0,125.1500,0,0
2016-09-05 17:20:00,52.5343,69.2850,0,0,201.9600,0
2016-09-05 17:40:00,44.0200,156.7700,80.8100,87.3975,0,0
2016-09-05 18:00:00,51.5983,95.9850,76.3100,126.1400,178.9200,0
2016-09-05 18:20:00,87.2250,93.6800,0,0,187.7800,0
2016-09-05 18:40:00,54.1850,0,129.4200,88.2900,133.3000,0
2016-09-05 19:00:00,50.8600,129.2900,122.8500,132.9800,0,0
2016-09-05 19:20:00,55.0550,95.9250,0,0,153.9200,0
2016-09-05 19:40:00,36.4700,0,0,0,141.8500,0
2016-09-05 20:00:00,94.4750,206.8200,0,0,167.4433,0
2016-09-05 20:20:00,53.7000,106.4200,0,0,252.3200,234.0800
2016-09-05 20:40:00,52.3800,102.1800,0,0,0,0
2016-09-05 21:00:00,0,0,120.0900,76.9500,0,0
2016-09-05 21:20:00,49.0033,83.9250,0,0,190.9100,0
2016-09-05 21:40:00,72.8800,99.8000,122.4650,0,0,0
2016-09-05 22:00:00,0,61.9400,0,0,158.7800,0
2016-09-05 22:20:00,52.1350,0,0,0,0,0
2016-09-05 22:40:00,47.1900,0,0,0,132.7400,0
2016-09-05 23:00:00,52.8300,0,0,67.2000,0,0
2016-09-06 00:00:00,58.1667,0,0,106.0900,0,0
2016-09-06 00:20:00,0,101.8400,0,132.8600,0,0
2016-09-06 00:40:00,0,136.8600,0,0,0,0
2016-09-06 01:00:00,0,151.0700,0,0,0,0
2016-09-06 01:20:00,36.2900,0,0,0,0,0
2016-09-06 03:00:00,0,66.3700,116.2200,0,0,0
2016-09-06 03:40:00,0,102.3100,0,0,0,0
2016-09-06 04:00:00,63.8600,0,0,0,0,0
2016-09-06 04:20:00,34.6800,0,0,0,0,0
2016-09-06 05:20:00,0,0,0,74.7800,0,0
2016-09-06 05:40:00,52.0550,104.8433,0,88.8300,123.7200,0
2016-09-06 06:00:00,48.2067,0,0,0,0,0
2016-09-06 06:20:00,57.1800,85.7600,74.3000,0,149.6400,0
2016-09-06 06:40:00,74.8900,82.5200,213.8200,0,112.2400,0
2016-09-06 07:00:00,0,96.0400,133.7867,0,0,0
2016-09-06 07:20:00,61.3383,81.1500,0,48.5100,0,0
